HOUSEID,VEHID,VEHYEAR,VEHAGE,MAKE,MODEL,FUELTYPE,VEHTYPE,WHOMAIN,OD_READ,HFUEL,VEHOWNED,VEHOWNMO,ANNMILES,HYBRID,PERSONID,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTHHFIN,BESTMILE,BEST_FLG,BEST_EDT,BEST_OUT,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN,GSYRGAL,GSTOTCST,FEGEMPG,FEGEMPGA,GSCOST,FEGEMPGF
30513986,02,2006,11,49,49472,01,04,02,187000,-1,01,-1,15000,02,02,06,01,2,3,10,2,TX,48,2,2,201609,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,79.255832050519,7345.34162296788,01,-1,-1,R,20,50,50,25,05,50,50,408.074534609327,867.634473001864,18,-9,2.12616666666667,01
30513986,03,2004,13,12,12481,01,04,01,26000,-1,01,-1,600,02,01,06,01,2,3,10,2,TX,48,2,2,201609,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,79.255832050519,5929.27207309542,01,-1,-1,R,20,50,50,25,05,50,50,423.51943379253,900.472902815217,14,-9,2.12616666666667,01
30514479,01,2012,5,20,20037,01,01,01,67314,-1,01,-1,-9,02,01,05,02,1,1,05,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,1800.848142535,24047.1628227695,01,-1,-1,S,40,3000,1500,1500,40,7000,1500,1001.9651176154,2130.3448342366,24,-9,2.12616666666667,01
30514491,01,2011,6,37,37032,01,01,01,99000,-1,01,-1,20000,02,01,07,02,1,1,06,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,571.919716008882,14075.9801803639,01,-1,-1,U,70,7000,3000,3000,90,7000,3000,586.499174181831,1246.99499417294,24,-9,2.12616666666667,01
30517418,01,2009,8,49,49040,01,01,01,-88,-1,02,11,-9,02,01,06,02,3,1,05,2,TX,48,2,2,201608,04,02,04,02,01,04,01,07,03,72,02,02,12420,02,998.838560152054,21357.9782131459,02,-1,-1,U,60,7000,3000,3000,50,7000,3000,889.915758881078,1892.10922267432,24,-9,2.12616666666667,01
30519517,01,2015,2,20,20037,01,01,01,17000,-1,01,-1,-9,02,01,05,01,5,2,07,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,06,01,12420,02,696.578373948418,11205.407660642,01,-1,-1,S,30,1500,300,750,20,1500,300,430.977217716998,916.329394402625,26,-9,2.12616666666667,01
30519517,02,2011,6,20,20421,01,03,02,102123,-1,01,-1,-9,02,02,05,01,5,2,07,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,06,01,12420,02,696.578373948418,18234.2596250043,01,02,-1,S,30,1500,300,750,20,1500,300,1072.6035073532,2280.53382388412,17,-9,2.12616666666667,01
30519628,01,2013,4,37,37402,01,03,01,18000,-1,01,-1,4000,02,01,05,01,1,1,06,1,TX,48,1,0,201606,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,204.702750614957,4692.91407954801,01,-1,-1,U,20,7000,3000,3000,40,7000,3000,187.71656318192,399.116699418626,25,-9,2.12616666666667,01
30519723,01,2015,2,18,18421,01,03,01,14521,-1,02,11,15841,02,01,02,01,3,4,11,3,TX,48,3,2,201607,08,02,04,02,01,04,01,07,03,72,01,02,12420,02,377.575153115524,6981.92995267078,01,-1,-1,T,20,1500,300,750,05,750,300,367.469997508988,781.302459703694,19,-9,2.12616666666667,01
30519723,02,2011,6,41,41050,01,01,03,58664,-1,01,-1,10000,02,03,02,01,3,4,11,3,TX,48,3,2,201607,08,02,04,02,01,04,01,07,03,72,01,02,12420,02,377.575153115524,13126.9143074306,01,-1,-1,T,20,1500,300,750,05,750,300,570.735404670897,1213.4785928977701,23,-9,2.12616666666667,01
30519723,03,2004,13,20,20422,01,03,02,132844,-1,01,-1,15500,02,02,02,01,3,4,11,3,TX,48,3,2,201607,08,02,04,02,01,04,01,07,03,72,01,02,12420,02,377.575153115524,9521.73942004357,01,-1,-1,T,20,1500,300,750,05,750,300,634.782628002904,1349.65366423884,15,-9,2.12616666666667,01
30519723,04,2000,17,23,23481,01,04,01,142663,-1,01,-1,5000,02,01,02,01,3,4,11,3,TX,48,3,2,201607,08,02,04,02,01,04,01,07,03,72,01,02,12420,02,377.575153115524,4812.22337099262,01,-1,-1,T,20,1500,300,750,05,750,300,320.814891399508,682.10592826392,15,-9,2.12616666666667,01
30521748,01,1995,22,37,37032,01,01,01,71000,-1,01,-1,5000,02,01,05,01,2,1,03,2,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,78.5744259028676,363.970564831939,01,-1,-1,U,40,7000,3000,3000,50,7000,3000,15.824807166606,33.6461775040655,23,-9,2.12616666666667,01
30522062,01,2012,5,35,35050,01,01,01,59848,-1,01,-1,10000,02,01,03,02,1,1,02,1,TX,48,1,1,201608,01,02,04,02,01,01,01,07,03,72,01,02,12420,02,319.855839541254,4056.50456709538,01,-1,-1,C,30,300,300,150,30,3000,1500,135.216818903179,287.493493124643,30,-9,2.12616666666667,01
30522501,01,2005,12,49,49403,01,03,01,101960,-1,01,-1,6550,02,01,07,01,1,1,05,1,TX,48,1,0,201607,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,312.868773429394,7375.53977709598,01,-1,-1,U,60,17000,3000,5000,20,7000,3000,368.776988854799,784.081341136778,20,-9,2.12616666666667,01
30522625,01,2014,3,59,59034,01,01,02,31147,-1,01,-1,15000,02,02,07,01,2,2,-7,2,TX,48,2,0,201611,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,268.503889136694,14638.5117004137,01,-1,-1,S,70,3000,3000,3000,70,3000,1500,585.54046801655,1244.95662508119,25,-9,2.12616666666667,01
30522625,02,2013,4,48,48045,01,01,01,31769,-1,01,-1,5000,02,01,07,01,2,2,-7,2,TX,48,2,0,201611,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,268.503889136694,19622.6009520156,01,-1,-1,S,70,3000,3000,3000,70,3000,1500,853.156563131114,1813.95304597727,23,-9,2.12616666666667,01
30523397,01,2006,11,07,XXXXX,01,01,01,-88,-1,01,-1,-9,02,01,07,02,1,1,02,1,TX,48,1,0,201609,01,02,04,02,02,06,01,07,03,72,06,01,12420,02,828.463393997968,3286.15712128654,02,-1,-1,T,20,300,50,75,20,3000,750,172.955637962449,367.732512247828,19,-9,2.12616666666667,01
30523443,01,2015,2,49,49053,01,03,02,13282,-1,01,-1,8000,02,02,05,01,3,2,06,2,TX,48,3,0,201608,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,97.8456130593303,6627.14489122969,01,-1,-1,T,20,750,300,350,05,750,300,301.233858692258,640.473389222857,22,-9,2.12616666666667,01
30523443,02,2004,13,49,XXXXX,01,03,01,111810,-1,01,-1,12000,02,01,05,01,3,2,06,2,TX,48,3,0,201608,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,97.8456130593303,8773.41452466507,01,-1,-1,T,20,750,300,350,05,750,300,487.411918036948,1036.31897306623,18,-9,2.12616666666667,01
30524041,01,2011,6,30,30051,01,01,02,40000,-1,01,-1,11000,02,02,03,01,2,2,10,2,TX,48,2,2,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,114.026074011275,8954.02440172533,01,-1,-1,U,50,3000,3000,3000,40,3000,1500,358.160976069013,761.509928618734,25,-9,2.12616666666667,01
30524041,02,2007,10,37,37402,01,01,01,70000,-1,01,-1,11000,02,01,03,01,2,2,10,2,TX,48,2,2,201610,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,114.026074011275,13325.0287337513,01,-1,-1,U,50,3000,3000,3000,40,3000,1500,605.683124261421,1287.78326936716,22,-9,2.12616666666667,01
30524264,01,2008,9,55,55401,01,03,01,126527,-1,01,-1,17000,02,01,04,01,1,1,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,112.190836138463,5737.82865746653,01,-1,-1,U,20,7000,3000,3000,20,7000,3000,286.891432873327,609.979001527505,20,-9,2.12616666666667,01
30525228,01,2013,4,12,12422,01,03,01,51474,-1,01,-1,14500,02,01,03,01,2,2,06,2,TX,48,2,2,201605,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,306.084227285475,11441.7541865154,01,-1,-1,R,05,300,50,75,20,50,50,715.10963665721,1520.44227247267,16,-9,2.12616666666667,01
30525228,02,2003,14,12,12481,01,04,02,114973,-1,01,-1,6000,02,02,03,01,2,2,06,2,TX,48,2,2,201605,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,306.084227285475,7590.95512215824,01,-1,-1,R,05,300,50,75,20,50,50,506.063674810549,1075.97571659303,15,-9,2.12616666666667,01
30526363,01,2011,6,37,37441,01,02,02,-77,-1,01,-1,-9,02,02,01,01,5,2,08,2,TX,48,2,1,201607,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,833.885731664591,18405.7306454929,02,-1,-1,S,05,3000,750,1500,05,1500,300,836.624120249678,1778.80231700419,22,-9,2.12616666666667,01
30526363,02,2007,10,55,55401,01,03,01,-77,-1,01,-1,-9,02,01,01,01,5,2,08,2,TX,48,2,1,201607,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,833.885731664591,16451.9469726029,02,-1,-1,S,05,3000,750,1500,05,1500,300,822.597348630146,1748.97906274579,20,-9,2.12616666666667,01
30527119,01,2013,4,07,7422,01,03,02,60000,-1,01,-1,3500,02,02,05,01,2,2,07,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,151.394476468698,13828.8158899173,01,-1,-1,U,50,7000,3000,3000,40,7000,3000,813.459758230428,1729.55102262426,17,-9,2.12616666666667,01
30527119,02,2001,16,49,49040,01,01,01,140000,-1,01,-1,750,02,01,05,01,2,2,07,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,151.394476468698,2838.3511876471,01,-1,-1,U,50,7000,3000,3000,40,7000,3000,129.015963074868,274.309440157682,22,-9,2.12616666666667,01
30527248,01,2002,15,35,35402,01,03,01,180900,-1,01,-1,10000,02,01,04,02,4,1,05,1,TX,48,1,1,201609,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,626.077866015751,10631.5690929445,01,-1,-1,S,40,7000,3000,3000,50,7000,3000,664.473068309029,1412.78048873638,16,-9,2.12616666666667,01
30528408,01,2015,2,63,63038,01,01,01,36978,-1,01,-1,13000,02,01,03,02,3,2,06,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,02,02,12420,02,441.128098107788,10749.0862110412,01,-1,-1,T,20,300,300,150,20,750,300,398.114304112638,846.457362927486,27,-9,2.12616666666667,01
30528408,02,2013,4,23,23481,01,04,02,60254,-1,01,-1,15000,02,02,03,02,3,2,06,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,02,02,12420,02,441.128098107788,14600.9967303443,01,-1,-1,T,20,300,300,150,20,750,300,912.562295646516,1940.25953426043,16,-9,2.12616666666667,01
30528659,01,2010,7,59,59401,01,03,02,64000,-1,01,-1,-9,02,02,07,01,2,2,03,2,TX,48,2,1,201607,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,251.09593249766,10303.4938412194,01,-1,-1,S,30,3000,1500,1500,20,3000,1500,515.174692060971,1095.3472577703,20,-9,2.12616666666667,01
30528659,02,2000,17,42,42047,01,01,01,131196,-1,01,-1,-9,02,01,07,01,2,2,03,2,TX,48,2,1,201607,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,251.09593249766,11765.4950472083,01,-1,-1,S,30,3000,1500,1500,20,3000,1500,619.236581432014,1316.60017822137,19,-9,2.12616666666667,01
30529060,01,2011,6,12,12003,01,01,01,62872,-1,01,-1,3000,02,01,03,01,2,2,02,2,TX,48,2,0,201605,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,202.806922799439,2268.28526646571,01,-1,-1,U,70,7000,3000,3000,80,7000,3000,108.013584117415,229.654882097643,21,-9,2.12616666666667,01
30529060,02,2009,8,37,37032,01,01,02,120000,-1,01,-1,12000,02,02,03,01,2,2,02,2,TX,48,2,0,201605,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,202.806922799439,8347.85211966612,01,-1,-1,U,70,7000,3000,3000,80,7000,3000,362.950092159397,771.692387612904,23,-9,2.12616666666667,01
30529458,01,2015,2,63,63034,01,01,01,36056,-1,01,-1,-9,02,01,03,02,2,1,04,1,TX,48,1,1,201608,03,02,04,02,01,04,01,07,03,72,06,02,12420,02,446.868446546241,25405.4682868943,01,-1,-1,C,80,7000,3000,5000,50,7000,3000,1016.21873147577,2160.65039290607,25,-9,2.12616666666667,01
30530123,01,2011,6,54,54039,01,01,01,99986,-1,01,-1,30000,02,01,02,01,2,3,11,2,TX,48,2,2,201610,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,215.200229185978,22590.785623452,01,-1,-1,R,05,300,50,75,05,300,50,941.282734310499,2001.32397359984,24,-9,2.12616666666667,01
30530123,02,2010,7,30,30040,02,01,02,139565,-1,01,-1,24000,02,02,02,01,2,3,11,2,TX,48,2,2,201610,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,215.200229185978,23990.0402228464,01,-1,-1,R,05,300,50,75,05,300,50,749.688756963949,1718.78642346601,32,-9,2.29266666666667,01
30530123,03,1989,28,20,20471,01,04,02,180751,-1,01,-1,100,02,02,02,01,2,3,11,2,TX,48,2,2,201610,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,215.200229185978,10584.1279964839,01,-1,04,R,05,300,50,75,05,300,50,557.059368235993,1184.40106009776,19,-9,2.12616666666667,01
30530335,01,2014,3,49,49482,01,04,02,42750,-1,01,-1,12000,02,02,03,01,2,3,03,2,TX,48,2,0,201610,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,176.544393805925,17247.4254970563,01,-1,-1,R,20,50,50,25,05,50,50,1077.96409356602,2291.93132360362,16,-9,2.12616666666667,01
30530335,02,2004,13,20,20481,01,04,02,42308,-1,01,-1,2500,02,02,03,01,2,3,03,2,TX,48,2,0,201610,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,176.544393805925,9824.65934005439,01,-1,-1,R,20,50,50,25,05,50,50,654.977289336959,1392.59088001193,15,-9,2.12616666666667,01
30530335,03,2002,15,20,20403,01,03,01,87682,-1,01,-1,6000,02,01,03,01,2,3,03,2,TX,48,2,0,201610,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,176.544393805925,4036.41663605472,01,-1,-1,R,20,50,50,25,05,50,50,252.27603975342,536.380906522397,16,-9,2.12616666666667,01
30530856,01,2013,4,35,35048,01,01,01,40000,-1,01,-1,10100,02,01,07,01,1,1,06,1,TX,48,1,1,201608,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,313.67667351831,9040.4797848954,01,-1,-1,C,40,7000,3000,3000,20,7000,1500,430.499037375972,915.312703300878,21,-9,2.12616666666667,01
30531394,01,2016,1,12,12402,01,03,01,3140,-1,02,02,14400,02,01,05,01,2,2,07,2,TX,48,2,2,201608,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,166.334652682271,23036.7467230019,01,-1,-1,S,50,7000,3000,3000,70,7000,3000,921.469868920077,1959.19851963557,25,-9,2.12616666666667,01
30531394,02,2001,16,14,14006,01,01,02,204232,-1,01,-1,8000,02,02,05,01,2,2,07,2,TX,48,2,2,201608,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,166.334652682271,15413.0660935026,01,-1,-1,S,50,7000,3000,3000,70,7000,3000,811.21400492119,1724.7761767966,19,-9,2.12616666666667,01
30533041,01,2012,5,30,30040,01,01,01,94356,-1,01,-1,-9,02,01,06,02,2,1,07,2,TX,48,2,0,201608,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,259.618896834171,26712.0028276971,01,-1,-1,S,40,7000,3000,3000,40,7000,3000,989.333438062857,2103.48777822798,27,-9,2.12616666666667,01
30533391,01,2013,4,59,59403,03,03,02,26625,04,01,-1,6800,01,02,04,01,2,2,06,2,TX,48,2,2,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,210.165076310001,7426.01966074995,01,-1,-1,U,60,7000,7000,5000,60,7000,7000,256.069643474136,544.446740299926,29,-9,2.12616666666667,01
30533391,02,2011,6,35,35055,03,01,01,22651,03,01,-1,4400,01,01,04,01,2,2,06,2,TX,48,2,2,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,210.165076310001,3886.98601852224,01,-1,-1,U,60,7000,7000,5000,60,7000,7000,39.2624850355782,152.639454323316,99,-9,3.88766666666667,01
30533740,01,2016,1,30,30046,01,01,01,-88,-1,02,03,-9,02,01,03,02,3,1,10,2,TX,48,2,2,201608,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,550.0309161601,10688.3082866062,02,-1,-1,U,80,7000,3000,3000,80,7000,3000,411.088780254083,874.04326161689,26,-9,2.12616666666667,01
30533947,01,2009,8,47,47035,01,01,02,95000,-1,01,-1,10000,02,02,04,01,2,3,10,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,77.4814112949526,18323.4770133021,01,-1,-1,T,40,750,300,350,30,1500,300,916.173850665104,1947.93830215579,20,-9,2.12616666666667,01
30533947,02,2004,13,47,47035,01,01,01,186000,-1,01,-1,12000,02,01,04,01,2,3,10,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,77.4814112949526,12563.3552759012,01,-1,-1,T,40,750,300,350,30,1500,300,571.061603450053,1214.17214586872,22,-9,2.12616666666667,01
30533947,03,1988,29,37,XXXXX,01,01,01,220000,-1,01,-1,200,02,01,04,01,2,3,10,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,77.4814112949526,3092.80593588117,01,-1,-1,T,40,750,300,350,30,1500,300,110.457354852899,234.850745976406,28,-9,2.12616666666667,01
30534467,01,2014,3,54,54421,01,03,01,-77,-1,01,-1,-9,02,01,01,01,1,1,07,1,TX,48,1,1,201607,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,484.946185467617,16279.1998952889,02,-1,-1,R,05,300,50,75,05,300,300,739.963631604042,1573.28600806213,22,-9,2.12616666666667,01
30535289,01,2014,3,12,12402,01,03,01,32096,-1,01,-1,15800,02,01,06,01,1,1,06,1,TX,48,1,1,201605,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,416.197378641037,8288.48507949564,01,-1,-1,T,20,300,50,150,05,300,300,331.539403179826,704.908027727506,25,-9,2.12616666666667,01
30535357,01,2010,7,49,49403,01,03,02,89186,-1,01,-1,1200,02,02,04,01,2,2,06,2,TX,48,2,1,201606,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,500.603437265291,3061.72089958948,01,-1,01,S,05,3000,750,1500,20,1500,300,145.796233313785,309.987091397325,21,-9,2.12616666666667,01
30535357,02,2006,11,12,12471,01,04,01,120804,-1,01,-1,6000,02,01,04,01,2,2,06,2,TX,48,2,1,201606,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,500.603437265291,5098.99716011244,01,-1,-1,S,05,3000,750,1500,20,1500,300,283.277620006247,602.295433069948,18,-9,2.12616666666667,01
30535868,01,2007,10,42,42401,01,03,02,100312,-1,01,-1,500,02,02,04,01,2,4,08,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,201.450891165071,10998.4761414292,01,-1,04,R,05,50,50,25,05,50,50,733.231742761944,1558.97289040235,15,-9,2.12616666666667,01
30535868,02,2007,10,12,12481,01,04,01,254132,-1,01,-1,13000,02,01,04,01,2,4,08,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,201.450891165071,10191.5594410571,01,-1,-1,R,05,50,50,25,05,50,50,679.437296070474,1444.59693099517,15,-9,2.12616666666667,01
30535868,03,2007,10,59,59403,03,03,02,103133,04,02,10,960,01,02,04,01,2,4,08,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,201.450891165071,5258.50268269813,01,-1,-1,R,05,50,50,25,05,50,50,202.250103180697,430.017427712693,26,-9,2.12616666666667,01
30535868,04,2002,15,12,12013,01,01,01,237112,-1,01,-1,5,02,01,04,01,2,4,08,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,201.450891165071,1721.42279942167,01,-1,01,R,05,50,50,25,05,50,50,66.2085692085259,140.770452898861,26,-9,2.12616666666667,01
30536008,01,2013,4,19,19023,01,01,01,17753,-1,01,-1,6666,02,01,05,01,1,1,05,1,TX,48,1,1,201606,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,279.562624278932,7909.92652477494,01,-1,-1,S,30,3000,1500,1500,50,7000,3000,416.311922356576,885.148532250473,19,-9,2.12616666666667,01
30536079,01,2006,11,22,22020,01,01,01,170000,-1,01,-1,5000,02,01,02,02,2,1,01,1,TX,48,2,1,201610,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,489.873329494339,6588.33787175406,01,-1,-1,C,40,7000,1500,3000,50,7000,3000,329.416893587703,700.395218583055,20,-9,2.12616666666667,01
30536586,01,2013,4,12,12473,01,03,01,105000,-1,01,-1,25000,02,01,03,01,2,2,07,2,TX,48,2,1,201609,02,02,04,02,01,01,01,07,03,72,01,02,12420,02,150.423533119391,24591.6238966367,01,-1,-1,T,30,300,300,150,20,1500,750,1229.58119483183,2614.29455041162,20,-9,2.12616666666667,01
30536586,02,2005,12,58,58037,01,01,02,152700,-1,01,-1,25000,02,02,03,01,2,2,07,2,TX,48,2,1,201609,02,02,04,02,01,01,01,07,03,72,01,02,12420,02,150.423533119391,21734.0681317559,01,-1,-1,T,30,300,300,150,20,1500,750,1143.898322724,2432.11848383167,19,-9,2.12616666666667,01
30536762,01,2013,4,35,35401,01,03,02,35000,-1,01,-1,11500,02,02,06,01,2,2,05,2,TX,48,2,2,201609,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,149.359155298868,10903.8993882157,01,-1,-1,T,20,750,300,350,0,1500,750,495.631790373439,1053.79579163233,22,-9,2.12616666666667,01
30536762,02,2012,5,12,12481,01,04,01,59400,-1,01,-1,15000,02,01,06,01,2,2,05,2,TX,48,2,2,201609,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,149.359155298868,14600.3071806251,01,-1,-1,T,20,750,300,350,0,1500,750,858.841598860299,1826.04037944347,17,-9,2.12616666666667,01
30537339,01,2003,14,20,20421,01,03,01,240000,-1,01,-1,-9,02,01,02,02,2,1,05,1,TX,48,1,1,201604,05,02,04,02,04,06,02,07,03,72,01,02,12420,02,628.971661712904,11241.8874900257,01,-1,-1,T,20,1500,750,750,40,750,300,802.991963573266,1707.29474655069,14,-9,2.12616666666667,01
30537932,01,2015,2,49,49402,01,03,01,8012,-1,01,-1,4000,02,01,06,01,2,2,04,2,TX,48,2,1,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,172.20115953616,3901.145854373,01,01,-1,S,20,1500,750,750,05,1500,750,156.04583417492,331.779451094909,25,-9,2.12616666666667,01
30537932,02,2012,5,41,41053,01,03,02,53313,-1,01,-1,12500,02,02,06,01,2,2,04,2,TX,48,2,1,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,172.20115953616,14653.2847852082,01,-1,-1,S,20,1500,750,750,05,1500,750,697.775465962293,1483.58693654683,21,-9,2.12616666666667,01
30538265,01,2014,3,63,63037,01,01,02,50453,-1,01,-1,-9,02,02,04,01,2,4,06,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,132.108236217534,379.281047925498,01,-1,01,R,20,300,50,25,20,300,300,14.5877326125191,31.0159508229845,26,-9,2.12616666666667,01
30538265,02,2010,7,30,30040,01,01,01,113344,-1,01,-1,16800,02,01,04,01,2,4,06,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,132.108236217534,11766.1477881216,01,-1,-1,R,20,300,50,25,20,300,300,452.544145696986,962.184277776076,26,-9,2.12616666666667,01
30538265,03,2001,16,07,7443,02,04,02,-88,-1,01,-1,200,02,02,04,01,2,4,06,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,132.108236217534,4306.31008771156,02,-1,-1,R,20,300,50,25,20,300,300,358.859173975964,822.744466202226,12,-9,2.29266666666667,02
30538265,04,2000,17,42,-88,01,01,02,-88,-1,01,-1,0,02,02,04,01,2,4,06,2,TX,48,2,1,201607,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,132.108236217534,922.679107843047,02,-1,-1,R,20,300,50,25,20,300,300,48.5620583075288,103.251029638191,19,-9,2.12616666666667,01
30538668,01,2006,11,20,20403,01,03,01,83700,-1,01,-1,13900,02,01,06,01,1,1,08,1,TX,48,1,1,201610,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,142.096718607694,26541.5361113113,01,-1,03,C,40,7000,3000,3000,20,7000,1500,1658.84600695696,3526.98308512499,16,-9,2.12616666666667,01
30538870,01,2007,10,52,52047,01,03,02,-88,-1,01,-1,10000,02,02,04,02,4,2,09,2,TX,48,2,2,201610,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,610.994843873328,7988.32311383824,02,-1,-1,S,30,1500,750,750,20,750,300,399.416155691912,849.225316360287,20,-9,2.12616666666667,01
30538870,02,2006,11,37,37471,01,04,01,191000,-1,01,-1,5000,02,01,04,02,4,2,09,2,TX,48,2,2,201610,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,610.994843873328,6977.77592772341,01,-1,-1,S,30,1500,750,750,20,750,300,410.457407513142,872.700857940858,17,-9,2.12616666666667,01
30539558,01,2010,7,49,49046,03,01,01,-88,04,01,-1,15000,01,01,06,01,2,1,05,1,TX,48,1,1,201611,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,195.115146570235,11969.0143126611,02,-1,-1,U,70,7000,3000,5000,40,7000,1500,239.380286253221,508.962385288724,50,-9,2.12616666666667,01
30539715,01,2013,4,49,49401,01,03,02,78238,-1,01,-1,15000,02,02,06,01,3,2,08,2,TX,48,2,1,201607,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,252.1259375505,16739.3952775101,01,-1,-1,S,40,750,300,350,40,3000,1500,881.020804079481,1873.19706627366,19,-9,2.12616666666667,01
30539715,02,2010,7,51,51050,01,03,01,89371,-1,01,-1,4000,02,01,06,01,3,2,08,2,TX,48,2,1,201607,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,252.1259375505,10920.7339099026,01,-1,-1,S,40,750,300,350,40,3000,1500,574.775468942243,1222.0684428827,19,-9,2.12616666666667,01
30540157,01,2011,6,12,12032,01,01,01,60885,-1,01,-1,10000,02,01,04,02,1,1,04,1,TX,48,1,1,201607,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,311.299092932298,22426.3260708254,01,-1,-1,U,70,7000,7000,5000,60,7000,3000,700.822689713293,1490.06584211208,32,-9,2.12616666666667,01
30540388,01,2015,2,49,49032,01,01,01,19027,-1,01,-1,9000,02,01,07,01,1,1,08,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,792.804556360433,9699.56268156048,01,01,-1,S,50,3000,1500,1500,50,3000,1500,303.111333798765,644.465214211807,32,-9,2.12616666666667,01
