HOUSEID,TRAVDAY,SAMPSTRAT,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,PC,SPHONE,TAB,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,HHSTATE,HHSTFIPS,NUMADLT,YOUNGCHILD,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,SCRESP,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,RESP_CNT,WEBUSE17,SMPLSRCE,WTHHFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
30556730,06,02,01,3,4,10,01,01,01,05,04,01,03,05,05,05,03,03,04,04,04,01,3,13,TX,48,3,0,2,201606,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,500.080490610274,T,20,1500,300,750,20,3000,750
30556737,03,02,01,2,2,05,01,01,05,03,05,02,05,05,05,05,04,03,03,05,05,01,2,5,TX,48,2,0,0,201605,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,333.613941023826,C,20,7000,3000,3000,30,7000,3000
40000531,06,02,01,2,2,08,05,01,01,02,05,01,05,05,05,05,05,04,05,05,05,01,2,7,TX,48,2,0,0,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.6124422755101,T,20,1500,750,750,05,3000,750
40001622,02,02,01,3,4,11,01,01,01,05,05,01,04,05,05,05,02,02,05,05,05,01,3,8,TX,48,2,0,2,201704,01,08,02,04,02,04,06,02,01,07,03,72,01,01,12420,3,01,02,955.673802511017,R,05,50,50,25,20,50,50
40001917,02,02,01,5,3,-8,01,01,01,04,04,02,05,05,05,05,04,03,05,05,05,01,3,8,TX,48,3,0,2,201702,03,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,5,01,02,445.675910645805,S,20,1500,750,750,50,1500,300
40002329,02,02,02,1,1,06,01,01,05,05,05,01,05,05,05,05,02,04,05,04,04,02,1,5,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,01,312.522209495973,S,70,3000,1500,1500,90,1500,750
40002348,05,02,01,1,1,04,01,01,05,04,05,02,05,04,05,05,03,04,04,04,04,02,1,3,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,113.177524751498,S,40,7000,1500,1500,40,7000,1500
40003687,01,02,01,2,2,06,01,01,05,01,05,01,05,05,05,05,02,02,03,05,05,01,2,0,TX,48,2,0,2,201702,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,503.208493044787,R,20,50,50,25,20,50,50
40004172,06,02,02,4,2,04,01,01,01,05,05,01,03,-9,05,05,03,03,05,05,05,01,2,8,TX,48,2,1,2,201612,01,04,02,04,02,01,04,01,01,07,03,72,05,02,12420,4,01,02,781.658638050211,U,40,7000,3000,3000,50,7000,1500
40005257,03,02,01,1,2,10,01,02,02,02,03,01,04,04,04,05,02,05,05,05,05,02,1,14,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,93.2518016071984,S,05,3000,1500,1500,05,7000,1500
40005992,05,02,02,2,2,07,01,01,05,02,05,01,03,04,05,05,04,03,05,05,05,01,2,6,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,272.775001133898,U,70,7000,3000,3000,90,7000,3000
40006133,01,02,97,2,2,06,01,02,02,05,05,01,05,05,04,05,01,03,03,03,03,01,2,10,TX,48,2,0,2,201702,01,02,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,354.699508876554,R,05,300,50,75,20,750,750
40007305,02,02,01,1,1,03,01,01,-9,-9,-9,02,-9,-9,-9,-9,05,-9,-9,-9,-9,02,1,0,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,113.829767744917,C,50,3000,1500,1500,40,7000,1500
40007761,06,02,01,2,1,06,01,05,05,02,05,02,05,05,05,05,04,04,05,05,05,01,2,5,TX,48,2,0,0,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,103.741736052833,T,0,1500,750,150,05,750,300
40008453,02,02,01,2,2,05,02,03,03,-9,05,01,05,05,05,05,03,03,05,05,05,01,2,13,TX,48,2,0,0,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,02,02,70.5623892034194,T,05,300,300,150,05,300,300
40008753,04,02,01,2,2,06,02,05,05,05,05,01,04,05,04,05,02,01,05,05,03,01,2,5,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,02,02,222.958122821309,U,20,7000,1500,1500,20,7000,3000
40009856,06,02,01,1,2,05,02,01,05,04,05,01,05,04,05,05,04,05,04,05,04,02,1,4,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5688739339098,S,70,3000,1500,3000,05,3000,1500
40010228,06,02,02,1,1,06,01,01,01,04,05,01,03,04,05,05,02,03,04,04,02,02,1,9,TX,48,1,0,1,201612,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,597.882981742863,S,60,7000,3000,3000,40,3000,750
40010335,05,02,01,2,2,08,01,01,02,03,04,02,05,05,05,05,02,03,04,04,04,01,2,5,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,172.813421419084,S,40,1500,750,750,40,1500,300
40011315,04,02,01,2,2,10,01,01,01,05,05,01,04,05,05,05,05,05,05,05,05,01,2,7,TX,48,2,0,1,201702,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,86.9425951139296,S,30,3000,1500,1500,20,3000,1500
40012614,02,02,01,3,4,06,01,01,01,02,03,01,03,03,03,05,01,02,02,03,01,01,3,22,TX,48,2,0,1,201701,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,183.073593188787,T,40,750,300,350,50,300,300
40013513,01,02,01,2,2,08,01,01,01,03,05,01,05,05,05,05,03,04,05,05,05,01,2,4,TX,48,2,0,0,201702,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,166.099002030596,T,05,1500,750,750,05,3000,750
40013784,01,02,01,4,2,10,01,01,03,03,04,01,05,05,05,05,04,04,04,04,05,01,2,21,TX,48,2,0,2,201612,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,841.416319808857,S,20,7000,3000,3000,05,7000,3000
40014933,04,02,01,2,2,08,01,01,01,05,05,01,04,05,05,05,03,03,03,03,03,01,2,2,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,200.514174510646,S,60,7000,3000,3000,60,3000,3000
40015158,05,02,01,2,2,06,01,01,03,05,05,01,04,05,05,05,05,05,05,05,05,01,2,4,TX,48,2,0,1,201701,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,143.980988971391,R,20,300,50,150,05,300,50
40015276,02,02,01,2,2,05,01,05,05,05,05,01,05,05,05,05,05,05,05,05,05,01,2,9,TX,48,2,0,1,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,173.065572312293,T,20,750,300,350,20,1500,750
40015330,02,02,01,2,2,09,01,01,01,-9,-9,02,-9,-9,-9,-9,01,-9,-9,-9,-9,02,2,5,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,393.953255223282,T,20,750,300,350,20,750,300
40016859,04,02,01,1,1,01,01,05,05,02,05,01,05,05,05,05,01,01,03,05,05,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,213.221246187884,R,30,750,300,150,20,750,300
40017002,06,02,01,1,1,03,01,01,05,01,05,02,05,05,05,05,02,03,04,05,03,02,1,3,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,01,83.2191900012454,S,0,3000,750,1500,0,1500,300
40017297,03,02,01,3,3,08,01,01,01,01,05,01,05,05,05,05,03,04,04,03,03,01,2,8,TX,48,3,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,165.939599291121,T,20,1500,300,750,20,3000,750
40017485,02,02,01,1,1,03,01,01,01,02,05,01,05,05,05,05,02,03,03,03,03,02,1,4,TX,48,1,0,1,201704,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,800.801884917833,S,40,3000,1500,1500,30,7000,1500
40017786,06,02,01,2,2,-7,01,01,01,01,04,01,05,04,05,05,03,03,04,04,04,01,2,3,TX,48,2,0,0,201611,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,2,01,02,66.6028332073761,S,0,3000,750,1500,0,3000,1500
40017959,07,02,02,2,2,06,01,01,02,02,03,01,05,05,05,04,02,02,03,03,03,01,2,12,TX,48,2,0,1,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,01,1244.61944815246,S,50,7000,3000,3000,60,7000,3000
40018029,05,02,01,1,1,01,02,05,05,-9,-9,01,-9,-9,-9,-9,01,01,03,03,03,02,1,1,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,02,02,636.229484554118,S,30,3000,1500,1500,30,3000,750
40019678,05,02,01,1,2,04,01,05,05,05,05,01,05,05,05,05,02,02,03,05,05,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,97,01,12420,1,01,02,311.806801371109,S,20,3000,750,1500,20,3000,1500
40021701,05,02,01,2,2,10,01,01,01,02,02,01,04,03,04,05,02,03,03,04,03,01,2,4,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,202.609827591302,U,50,3000,3000,3000,60,7000,3000
40022429,06,02,01,1,1,07,01,01,-9,-9,-9,01,-9,-9,-9,-9,01,01,03,03,03,02,1,3,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,261.544767472371,U,30,7000,3000,3000,30,7000,3000
40023012,04,02,02,2,1,06,01,01,03,02,05,01,05,02,05,05,04,04,04,04,04,01,2,6,TX,48,2,0,2,201702,02,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,408.139422404586,S,20,3000,1500,3000,30,3000,1500
40023434,05,02,01,2,2,07,03,01,01,01,05,02,05,05,05,05,04,03,04,05,05,01,2,6,TX,48,2,0,0,201611,01,10,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,107.527553975837,T,20,300,300,150,20,750,300
40023567,03,02,01,3,3,09,01,01,01,05,05,01,05,05,05,05,02,04,05,05,05,01,3,10,TX,48,2,0,2,201703,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,161.355819002976,S,40,3000,750,1500,20,7000,3000
40024493,04,02,01,1,1,03,05,05,05,03,05,02,05,05,05,05,04,04,04,04,04,02,1,2,TX,48,1,0,0,201701,01,09,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,05,02,142.20025505644,T,20,300,300,150,20,750,300
40025841,04,02,01,2,2,07,01,01,04,01,05,01,04,02,04,05,02,02,01,03,01,01,2,13,TX,48,2,0,0,201702,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,110.444284945698,U,20,7000,3000,3000,40,7000,3000
40025887,02,02,01,2,2,08,01,01,01,02,04,01,04,05,04,05,03,02,03,02,04,01,2,4,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,154.155976046016,S,40,1500,300,350,40,3000,750
40026262,02,02,01,2,3,06,01,01,05,-9,-9,01,-9,-9,-9,-9,04,04,03,03,04,01,2,8,TX,48,2,0,1,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,208.5513942265,C,20,300,50,150,05,7000,1500
40027147,05,02,01,1,1,02,05,05,05,05,05,01,05,05,05,05,04,04,05,05,05,02,1,2,TX,48,1,0,0,201701,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,95.8089454400007,U,80,7000,3000,3000,80,17000,7000
40027347,04,02,01,6,2,11,01,01,03,05,05,01,04,05,05,05,03,03,04,04,04,01,2,13,TX,48,2,1,1,201612,01,04,02,04,02,04,06,02,01,07,03,72,02,02,12420,6,01,02,435.186049621027,T,0,300,300,75,05,300,300
40028381,05,02,02,2,2,05,03,05,01,03,05,02,05,05,05,05,01,02,04,03,03,02,2,2,TX,48,2,0,1,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,239.226278399686,T,20,1500,300,750,20,3000,750
40028421,06,02,01,2,2,02,02,-9,-9,-9,-9,01,-9,-9,-9,-9,04,04,-9,-9,-9,01,2,8,TX,48,2,0,1,201611,01,10,02,04,02,01,04,01,01,07,03,72,02,02,12420,2,02,02,321.399774874434,S,60,1500,750,750,20,3000,750
40030287,04,02,01,1,1,06,01,02,05,01,01,02,05,04,05,05,03,03,02,02,02,02,1,4,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,167.434863685866,U,50,7000,3000,3000,70,7000,7000
40030856,04,02,01,2,1,04,01,05,05,05,05,01,05,05,05,05,02,02,05,05,05,01,1,10,TX,48,1,0,1,201703,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,289.6096091022,R,20,300,50,150,05,300,50
40031772,07,02,01,4,2,09,01,01,01,04,04,01,05,05,05,05,05,05,05,05,05,01,2,29,TX,48,2,1,2,201701,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,617.612162559602,S,40,3000,1500,1500,30,3000,1500
40031832,02,02,01,2,2,05,01,05,05,-9,-9,01,-9,-9,-9,-9,03,03,04,04,04,01,2,4,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,121.067998402334,C,50,3000,1500,1500,40,7000,1500
40032301,05,02,01,2,3,07,01,01,-9,-9,-9,01,-9,-9,-9,-9,02,-9,-9,-9,-9,01,2,11,TX,48,2,0,2,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,97.9641999418553,T,05,750,300,350,05,750,300
40032583,01,02,01,2,2,05,01,01,03,-9,05,-1,05,05,05,05,01,04,05,05,05,01,2,28,TX,48,2,0,2,201611,01,02,02,04,02,01,01,01,01,07,03,72,01,01,12420,2,01,02,1041.29433389246,T,60,300,300,150,50,300,300
40033047,06,02,02,3,1,02,01,01,01,04,05,01,04,05,05,05,01,01,03,03,03,01,1,11,TX,48,1,0,2,201704,01,05,02,04,02,01,04,01,01,07,03,72,02,02,12420,3,01,02,1739.22762820666,T,30,750,300,350,30,1500,300
40033544,02,02,01,4,2,08,01,01,01,03,03,01,04,04,04,05,01,02,02,02,03,01,2,4,TX,48,2,1,2,201703,01,04,02,04,02,04,06,02,01,07,03,72,01,02,12420,4,01,02,376.963586640213,T,40,1500,300,750,50,750,300
40034092,02,02,02,3,1,02,04,01,04,04,05,01,05,05,05,05,02,02,04,05,04,01,1,13,TX,48,1,1,0,201610,01,03,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,442.500861863964,U,50,7000,3000,3000,40,7000,3000
40036666,06,02,01,4,1,08,01,01,05,01,01,02,04,01,05,05,05,05,02,02,02,01,2,8,TX,48,2,2,1,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,01,226.570996684178,S,70,7000,3000,3000,30,7000,3000
40037790,03,02,02,3,2,09,01,01,02,03,03,01,04,05,05,05,04,04,04,04,04,01,2,6,TX,48,2,0,1,201702,01,06,02,04,02,01,04,01,01,07,03,72,06,02,12420,3,01,02,407.32707922019,S,20,1500,750,750,30,1500,750
40038652,02,02,01,1,2,06,05,05,05,04,05,02,05,05,05,05,02,02,03,03,03,02,0,2,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,66.5690978379793,S,40,3000,1500,1500,05,3000,750
40042615,05,02,02,1,1,06,01,01,-9,02,-9,01,03,-9,-9,-9,04,04,04,04,04,02,1,2,TX,48,1,0,1,201704,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,885.898847435864,U,60,7000,3000,5000,70,7000,3000
40043633,06,02,02,2,2,07,01,01,04,02,01,01,03,04,05,05,03,02,02,01,02,02,2,11,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,273.940603403611,U,70,3000,1500,3000,60,7000,3000
40044190,06,02,01,2,2,11,01,01,04,01,05,01,05,05,05,05,04,04,04,04,04,01,2,14,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,197.257190421154,C,30,7000,3000,3000,05,7000,3000
40045296,04,02,01,3,2,07,01,01,02,03,02,01,05,05,05,05,01,04,01,01,04,01,2,4,TX,48,2,1,2,201702,01,04,02,04,02,04,06,02,01,07,03,72,06,01,12420,3,01,02,416.058540165465,T,60,300,300,150,50,300,300
40045451,02,02,01,3,3,08,01,01,05,03,05,01,05,05,05,05,03,03,04,04,04,01,3,6,TX,48,3,0,3,201702,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,332.225259583005,R,20,50,50,25,20,50,50
40045596,06,02,01,2,2,07,01,02,01,03,05,02,05,05,05,05,03,03,03,03,03,01,2,2,TX,48,2,0,0,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,66.6124422755101,T,0,1500,750,150,05,750,300
40046403,06,02,01,2,2,04,01,05,01,04,05,02,05,05,05,05,04,04,04,05,04,01,2,6,TX,48,2,0,0,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,95.0969312795373,R,05,300,50,25,05,300,300
40046560,03,02,01,2,2,11,01,01,01,04,05,01,04,04,05,05,01,02,04,05,04,01,2,6,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,215.051943624783,S,50,3000,1500,1500,70,3000,750
40047070,01,02,02,2,2,02,01,01,01,03,05,01,03,05,05,05,04,03,04,04,04,02,2,0,TX,48,2,0,0,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,839.685560029063,U,70,7000,3000,5000,80,3000,3000
40047210,03,02,02,2,2,09,01,01,02,05,05,01,05,05,05,05,05,03,05,05,05,01,2,6,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,324.095305673042,U,40,3000,1500,1500,50,7000,3000
40049427,05,02,01,2,3,07,01,01,01,02,02,01,05,05,05,05,04,03,03,02,03,01,2,3,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,151.470794812271,U,30,3000,1500,3000,20,3000,1500
40049689,04,02,01,2,3,07,01,01,01,03,05,01,05,05,05,05,04,03,05,05,05,01,2,12,TX,48,2,0,0,201704,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,132.05036254495,T,0,1500,750,350,05,1500,750
40049897,06,02,01,2,2,10,01,01,01,02,02,01,03,05,05,05,04,03,04,05,03,01,2,8,TX,48,2,0,1,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,141.356516599827,T,20,750,300,350,05,750,300
40050835,05,02,01,2,2,07,01,05,05,05,05,02,05,05,05,05,05,05,04,04,05,01,2,6,TX,48,2,0,0,201704,01,10,02,04,02,01,01,01,01,07,03,72,01,02,12420,2,01,02,221.742509268872,T,30,300,300,150,20,1500,750
40051884,04,02,01,8,3,-8,01,05,05,03,-9,01,-9,-9,-9,-9,04,03,05,05,05,01,5,13,TX,48,7,0,5,201704,01,08,02,04,02,04,06,02,01,07,03,72,06,02,12420,8,01,02,621.829330901668,R,20,50,50,25,05,50,50
40053669,06,02,01,1,1,06,01,05,05,-9,-9,02,-9,-9,-9,-9,05,05,05,05,05,02,1,5,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,198.020044328497,T,20,750,300,350,05,750,300
40055577,02,02,01,2,4,10,01,01,01,01,05,01,04,04,04,05,03,03,04,04,02,01,2,9,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,517.913911760692,S,40,1500,750,750,60,750,750
40055638,04,02,01,4,2,08,01,01,01,02,05,01,04,05,05,05,04,03,04,04,04,01,2,25,TX,48,2,0,2,201704,02,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,341.637838012434,T,20,1500,750,750,05,3000,750
40055897,04,02,01,1,0,05,05,01,05,01,05,05,03,03,04,05,02,01,01,04,02,02,0,0,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,121.375505681484,S,20,7000,1500,3000,30,3000,1500
40056150,02,02,01,2,1,04,05,05,05,-9,-9,02,02,-9,-9,-9,-9,01,-9,-9,-9,01,1,3,TX,48,2,0,0,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,05,02,97.2159566397059,U,50,7000,3000,3000,70,7000,3000
40057802,06,02,01,2,4,11,01,01,01,02,03,03,04,04,05,05,05,05,05,05,05,01,2,12,TX,48,2,0,1,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,197.257190421154,S,50,3000,1500,3000,50,3000,1500
40058596,06,04,01,3,3,07,01,01,01,01,02,01,04,05,05,05,04,05,04,04,04,01,3,11,TX,48,3,0,2,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,316.401055493786,S,20,3000,1500,1500,0,1500,750
40059621,01,02,01,2,2,08,01,01,03,01,05,01,04,05,05,05,03,03,04,04,04,01,2,0,TX,48,2,0,0,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,379.627108154673,T,20,1500,750,750,05,3000,750
40061017,06,02,02,1,2,08,01,01,01,02,05,01,03,05,05,05,04,04,04,04,04,02,1,9,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,216.556046579563,U,80,17000,7000,5000,60,7000,3000
40061255,01,02,02,2,2,08,01,01,05,04,05,01,04,05,05,05,04,04,05,05,05,01,2,12,TX,48,2,0,2,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,1251.05422300705,S,40,3000,1500,1500,40,3000,1500
40061701,04,02,01,4,3,08,01,01,01,-9,-9,02,-9,-9,-9,-9,02,04,05,05,05,01,3,11,TX,48,4,0,2,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,234.109409118893,S,05,750,300,350,20,1500,750
40062735,04,02,01,3,3,05,02,01,05,04,05,01,05,05,05,05,02,02,03,05,05,01,3,4,TX,48,3,0,3,201612,01,08,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,352.721832909543,R,20,300,50,75,05,1500,300
40063841,05,02,01,3,2,09,01,01,03,04,04,01,03,05,05,05,03,04,04,04,04,01,2,12,TX,48,2,0,2,201611,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,125.315894230761,U,50,7000,3000,3000,70,7000,7000
40065932,05,02,01,2,3,09,01,01,02,03,05,01,05,05,05,05,05,04,01,03,03,01,2,13,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,270.006436349756,S,30,7000,3000,3000,40,7000,3000
40066488,07,02,01,1,1,07,01,05,05,05,05,01,05,05,05,05,05,05,05,05,05,02,1,2,TX,48,1,0,1,201612,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,406.675991554607,T,20,300,300,150,20,750,300
40066534,03,02,01,6,3,09,01,05,05,05,05,01,05,05,05,05,04,04,05,05,05,01,4,5,TX,48,6,0,1,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,6,01,02,211.180315761409,C,60,7000,3000,3000,05,3000,1500
40067021,04,02,02,1,1,10,01,01,05,02,02,02,02,05,05,05,05,05,05,05,05,02,1,1,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,192.675483815481,U,60,7000,7000,5000,50,17000,7000
40067732,05,02,01,2,2,08,01,01,05,04,05,01,04,05,05,05,04,04,05,05,05,01,2,7,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,233.595638478468,U,70,7000,3000,5000,70,7000,3000
40068104,02,02,01,4,3,09,01,01,02,05,05,01,05,05,05,05,05,03,05,05,05,01,2,7,TX,48,2,0,2,201701,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,357.62118781151497,S,20,3000,750,1500,05,3000,1500
40068501,02,02,01,2,2,10,01,01,01,03,05,01,04,05,05,05,04,03,02,03,03,01,2,14,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,116.022187251621,U,60,7000,7000,5000,50,17000,7000
40068788,03,02,02,1,1,03,01,01,01,01,05,01,04,02,05,05,02,03,01,03,01,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,280.607682482989,S,50,3000,1500,3000,50,3000,1500
40070411,05,02,02,5,2,10,01,01,01,05,05,01,04,05,05,05,05,04,05,05,05,01,2,5,TX,48,2,1,1,201612,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,5,01,02,506.384090000965,T,20,1500,750,750,20,1500,300
40070595,05,02,02,1,1,07,01,01,01,02,04,01,04,05,05,05,03,03,04,04,04,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,286.970586532437,U,70,7000,7000,5000,60,7000,3000
40071064,03,02,01,3,2,09,01,01,03,02,05,01,04,05,04,05,05,04,03,03,03,01,2,8,TX,48,2,1,2,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,01,12420,3,01,01,435.557875999255,C,60,7000,3000,3000,60,7000,3000
40071335,02,02,02,1,1,03,02,01,05,01,05,01,05,01,05,05,01,02,01,05,01,02,1,4,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,533.696250294934,U,60,7000,3000,3000,70,17000,7000
40071415,06,02,01,2,2,11,01,01,05,03,04,01,05,05,05,05,04,03,04,04,04,01,2,9,TX,48,2,0,2,201703,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,189.080802623992,R,20,300,50,75,20,300,50
40071469,07,02,01,6,3,07,01,01,02,04,05,01,05,05,05,05,02,03,05,05,05,01,3,6,TX,48,3,0,2,201612,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,6,01,02,1134.98946541251,C,20,3000,750,750,05,3000,1500
40071573,02,02,01,1,1,08,01,01,02,04,05,02,04,05,05,05,03,03,03,04,03,02,1,2,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,103.248428850253,S,05,1500,300,750,05,3000,1500
40072117,06,02,02,1,2,11,02,05,05,05,05,01,05,05,05,05,03,04,03,03,03,02,1,6,TX,48,1,0,0,201701,01,09,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,02,02,66.6217742914523,R,05,300,50,75,05,300,50
